,invoice_no,category,item,quantity,price,location_id,customer_id,invoice_date,payment_id,payment_method,card_type,Unnamed: 3,shopping_mall,city,province_state,country,first_name,last_name,gender,age,dob,email,phone_number,is_churned,days_since_last_purchase,tenure,discount_used,last_purchase_date,purchase_frequency,avg_purchase_value
8667,108667,Skin Care,Lip Balm,4,72.15,54,90,2021-03-30,2,Credit Card - MasterCard,MasterCard,,Westfield Century City,Los Angeles,California,US,Douglas,Cooley,Male,62.0,1962-06-15,elliscindy@hotmail.com,435-896-3756x13833,0.0,1315.0,6.0,0.0,2024-09-19,17.0,151.58
8668,108668,Hair Care,Conditioner,3,29.86,16,622,2022-05-19,6,PayPal,,,The Oracle,Reading,Berkshire,UK,Michele,Yu,Female,70.0,1955-01-28,chris22@yahoo.com,+1-577-326-4843,0.0,1173.0,4.0,0.0,2024-06-21,37.0,401.79
8669,108669,Skin Care,Lip Balm,3,13.47,13,697,2022-07-10,4,Debit Card - Visa,Visa,,The Grove,Los Angeles,California,US,Debra,Hanna,Other,20.0,2004-03-20,vrobles@wilson-wright.com,187-269-6657x106,0.0,572.0,10.0,1.0,2024-02-15,29.0,331.69
8670,108670,Skin Care,Moisturizer,3,43.13,34,619,2023-09-25,4,Debit Card - Visa,Visa,,The Shops at Columbus Circle,New York,New York,US,Alexander,Henry,Other,30.0,1994-10-07,yjohnson@oliver-martin.com,(655)374-7652x4082,1.0,759.0,1.0,0.0,2022-07-28,48.0,11.59
8671,108671,Body Care and Hygiene,Body Lotion,2,21.13,3,900,2022-09-01,6,PayPal,,,Westfield London,London,England,UK,Michele,Atkinson,Male,57.0,1967-08-22,ssmith@yahoo.com,001-428-358-2552x0159,1.0,1744.0,10.0,1.0,2023-05-21,24.0,323.4
8672,108672,Hair Care,Hair Oil,3,41.2,50,451,2021-02-17,10,Google Pay,,,The Summit,Birmingham,Alabama,US,Adam,Copeland,Male,51.0,1974-02-23,jose80@gmail.com,+1-376-518-6317x247,0.0,979.0,7.0,1.0,2021-08-19,35.0,461.17
8673,108673,Body Care and Hygiene,Hand Sanitizer,1,28.29,60,28,2020-01-14,6,PayPal,,,Stonebriar Centre,Frisco,Texas,US,David,Medina,Male,29.0,1995-03-12,brownryan@olsen.com,150.260.4385x68516,0.0,294.0,8.0,0.0,2022-09-26,25.0,129.46
8674,108674,Skin Care,Moisturizer,4,97.16,51,443,2024-12-19,2,Credit Card - MasterCard,MasterCard,,CambridgeSide,Cambridge,Massachusetts,US,Nicholas,Allen,Other,25.0,1999-05-02,cbrown@page.com,393.005.7189x15735,0.0,993.0,7.0,1.0,2023-10-27,25.0,175.76
8675,108675,Skin Care,Face Wash,2,33.69,21,912,2021-02-10,1,Credit Card - Visa,Visa,,Fashion Show Mall,Las Vegas,Nevada,US,Cassandra,Levy,Female,32.0,1992-04-24,howardbenjamin@yahoo.com,831-244-0569x315,1.0,1194.0,9.0,1.0,2022-05-03,23.0,143.33
8676,108676,Oral Care,Toothpaste,4,2.8,18,836,2023-07-24,3,Credit Card - AMEX,AMEX,,Arndale Centre,Manchester,Greater Manchester,UK,Aaron,Curry,Female,47.0,1977-07-23,codyfuller@brown-jordan.biz,5802365675,0.0,1815.0,7.0,1.0,2021-12-03,6.0,202.34
8677,108677,Body Care and Hygiene,Hand Sanitizer,1,22.76,10,209,2024-03-04,6,PayPal,,,South Coast Plaza,Costa Mesa,California,US,Gerald,Becker,Other,51.0,1973-03-13,mooreannette@gmail.com,484.732.0158x394,0.0,1092.0,2.0,1.0,2024-05-21,40.0,448.46
8678,108678,Skin Care,Moisturizer,1,12.99,1,197,2022-09-19,2,Credit Card - MasterCard,MasterCard,,Mall of America,Bloomington,Minnesota,US,Charles,Parker,Male,40.0,1984-05-08,pittsalfred@santiago.com,(126)669-2106x730,1.0,1179.0,8.0,1.0,2021-10-23,39.0,382.07
8679,108679,Body Care and Hygiene,Deodorant,1,8.13,58,385,2020-03-27,4,Debit Card - Visa,Visa,,Town Center at Boca Raton,Boca Raton,Florida,US,Christopher,Coffey,Other,30.0,1994-11-09,stephanie88@adams.com,+1-118-307-0271x20749,1.0,1625.0,1.0,1.0,2020-10-03,44.0,491.62
8680,108680,Skin Care,Face Wash,1,59.16,9,430,2023-10-16,4,Debit Card - Visa,Visa,,Bullring & Grand Central,Birmingham,West Midlands,UK,Mary,Allen,Male,70.0,1954-11-08,gilmorekelsey@gmail.com,(415)603-3122,0.0,501.0,1.0,0.0,2020-07-14,7.0,203.73
8681,108681,Oral Care,Mouthwash,4,3.14,52,504,2023-08-18,3,Credit Card - AMEX,AMEX,,Pheasant Lane Mall,Nashua,New Hampshire,US,Brian,Castaneda,Male,19.0,2005-03-01,jonesmike@rose.com,347.124.6542x19751,0.0,826.0,5.0,1.0,2022-07-09,29.0,174.23
8682,108682,Body Care and Hygiene,Deodorant,3,7.92,13,548,2020-04-27,1,Credit Card - Visa,Visa,,The Grove,Los Angeles,California,US,Melissa,Davis,Other,49.0,1975-04-08,xthomas@anderson.com,268.202.5809,1.0,465.0,2.0,0.0,2020-07-27,37.0,133.08
8683,108683,Skin Care,Moisturizer,3,58.64,35,266,2024-08-22,3,Credit Card - AMEX,AMEX,,Bayshore Shopping Centre,Ottawa,Ontario,Canada,Gail,Walker,Other,24.0,2000-03-11,sellis@peters-riggs.com,+1-175-725-4590,1.0,1689.0,9.0,0.0,2024-11-26,14.0,149.53
8684,108684,Body Care and Hygiene,Deodorant,2,17.42,52,251,2024-02-07,1,Credit Card - Visa,Visa,,Pheasant Lane Mall,Nashua,New Hampshire,US,Calvin,Newman,Female,40.0,1984-05-21,meganperez@yahoo.com,565.666.7771x0705,1.0,1728.0,10.0,0.0,2022-08-10,4.0,127.11
8685,108685,Hair Care,Hair Oil,3,42.36,35,663,2025-02-04,1,Credit Card - Visa,Visa,,Bayshore Shopping Centre,Ottawa,Ontario,Canada,Allison,Shepherd,Female,24.0,2000-03-02,robertscott@travis-ward.com,+1-566-239-3386x09015,1.0,1617.0,4.0,1.0,2021-08-06,28.0,49.08
8686,108686,Skin Care,Lip Balm,4,22.22,21,508,2022-04-08,7,Cash,,,Fashion Show Mall,Las Vegas,Nevada,US,William,Harris,Other,51.0,1973-07-03,keith45@sandoval.info,380-713-8444,1.0,803.0,7.0,0.0,2023-06-21,31.0,174.7
8687,108687,Hair Care,Hair Oil,4,42.16,15,390,2020-05-29,4,Debit Card - Visa,Visa,,Meadowhall,Sheffield,South Yorkshire,UK,Rachel,Martinez,Other,39.0,1985-12-23,ortegarichard@campbell.com,(422)199-4907x1983,0.0,1764.0,3.0,0.0,2022-09-21,23.0,132.75
8688,108688,Oral Care,Toothpaste,3,18.37,56,545,2020-06-07,2,Credit Card - MasterCard,MasterCard,,The Mall in Columbia,Columbia,Maryland,US,Wesley,Williams,Other,31.0,1993-08-08,halvarez@yahoo.com,378-574-6947x65058,1.0,307.0,8.0,0.0,2020-05-17,34.0,392.46
8689,108689,Skin Care,Face Wash,4,90.77,37,136,2020-12-18,5,Debit Card - MasterCard,MasterCard,,Bloor-Yorkville,Toronto,Ontario,Canada,Mario,Smith,Male,34.0,1990-08-25,xmckinney@gmail.com,440-215-8420,1.0,970.0,4.0,0.0,2022-04-10,32.0,302.56
8690,108690,Hair Care,Hair Oil,2,44.81,12,632,2022-10-15,4,Debit Card - Visa,Visa,,Metrocentre,Gateshead,Tyne and Wear,UK,Jason,Phelps,Male,20.0,2005-01-04,denisegarrett@gmail.com,6054296183,0.0,241.0,5.0,0.0,2021-03-05,10.0,25.24
8691,108691,Body Care and Hygiene,Body Lotion,2,8.37,54,685,2021-03-28,7,Cash,,,Westfield Century City,Los Angeles,California,US,Dana,Hooper,Female,65.0,1959-06-19,michael85@holt.biz,852-763-6401,1.0,107.0,8.0,0.0,2023-01-06,25.0,20.12
8692,108692,Body Care and Hygiene,Body Lotion,1,18.83,2,725,2020-09-25,1,Credit Card - Visa,Visa,,The Galleria,Houston,Texas,US,Claire,Ibarra,Male,40.0,1985-02-18,peterbryan@kim.com,+1-724-572-4669,1.0,680.0,3.0,0.0,2022-05-24,44.0,449.56
8693,108693,Oral Care,Mouthwash,1,13.72,42,725,2021-07-19,5,Debit Card - MasterCard,MasterCard,,Brookfield Place,New York,New York,US,Claire,Ibarra,Male,40.0,1985-02-18,peterbryan@kim.com,+1-724-572-4669,1.0,680.0,3.0,0.0,2022-05-24,44.0,449.56
8694,108694,Oral Care,Mouthwash,3,18.3,8,70,2020-03-28,1,Credit Card - Visa,Visa,,Bluewater Shopping Centre,Dartford,Kent,UK,Kendra,Chapman,Other,29.0,1995-07-15,erica71@yahoo.com,001-238-377-3797,1.0,211.0,10.0,1.0,2022-03-18,49.0,100.71
8695,108695,Body Care and Hygiene,Body Lotion,3,3.94,55,259,2023-10-12,4,Debit Card - Visa,Visa,,The Galleria at Fort Lauderdale,Fort Lauderdale,Florida,US,Brenda,Charles,Other,27.0,1997-12-23,stewartjennifer@cabrera-johnston.org,636-526-9741x7033,1.0,625.0,9.0,1.0,2024-11-08,46.0,109.3
8696,108696,Skin Care,Lip Balm,2,52.85,19,307,2023-03-14,9,Apple Pay,,,Yorkdale Shopping Centre,Toronto,Ontario,Canada,Sierra,Cain,Female,24.0,2000-12-31,rhondamason@campos-best.biz,(636)606-3174x405,0.0,1127.0,6.0,0.0,2020-11-15,35.0,258.95
8697,108697,Body Care and Hygiene,Body Lotion,1,3.37,17,36,2023-07-29,2,Credit Card - MasterCard,MasterCard,,Lakeside Shopping Centre,Thurrock,Essex,UK,Mary,Daniels,Male,37.0,1988-02-08,scottpearson@kennedy.com,(254)730-3297,1.0,1819.0,9.0,0.0,2022-05-13,36.0,299.27
8698,108698,Hair Care,Hair Oil,1,29.23,9,514,2023-12-30,8,BNPL (Buy Now, Pay Later),,Bullring & Grand Central,Birmingham,West Midlands,UK,Tony,Duke,Female,39.0,1985-07-03,morrowdavid@gmail.com,(281)265-0299x8303,0.0,635.0,6.0,0.0,2024-09-20,35.0,333.68
8699,108699,Body Care and Hygiene,Deodorant,1,5.14,38,397,2022-11-26,7,Cash,,,The Shops at La Cantera,San Antonio,Texas,US,Sharon,Strong,Male,65.0,1960-01-11,osingh@gmail.com,+1-909-500-8234x108,0.0,1573.0,1.0,1.0,2021-05-18,39.0,37.64
8700,108700,Oral Care,Mouthwash,2,5.38,37,796,2020-06-18,7,Cash,,,Bloor-Yorkville,Toronto,Ontario,Canada,Nancy,Santos,Female,18.0,2006-03-28,storres@hotmail.com,(389)556-1696,1.0,1760.0,2.0,1.0,2023-09-17,44.0,24.53
8701,108701,Skin Care,Sunscreen,2,72.8,36,19,2020-07-11,7,Cash,,,The Mall at Short Hills,Short Hills,New Jersey,US,Jeffrey,Snyder,Other,32.0,1992-10-07,alisha35@yahoo.com,+1-405-985-6259x210,0.0,1080.0,9.0,0.0,2021-04-24,43.0,7.6
8702,108702,Body Care and Hygiene,Deodorant,2,3.67,53,643,2024-11-21,7,Cash,,,SouthPark,Charlotte,North Carolina,US,Natasha,Blackwell,Male,33.0,1992-01-31,alyssa94@hotmail.com,(818)054-3078x230,0.0,1557.0,8.0,0.0,2020-04-02,19.0,422.44
8703,108703,Hair Care,Shampoo,4,32.68,18,213,2020-11-19,3,Credit Card - AMEX,AMEX,,Arndale Centre,Manchester,Greater Manchester,UK,Cassandra,Wilson,Male,18.0,2006-07-21,amanda90@hurley-gibson.com,424.103.0076,1.0,1086.0,4.0,1.0,2021-05-23,44.0,204.1
8704,108704,Skin Care,Lip Balm,1,84.99,57,249,2020-06-27,8,BNPL (Buy Now, Pay Later),,The Gardens Mall,Palm Beach Gardens,Florida,US,Shannon,Henry,Male,65.0,1960-02-11,brucebrown@yahoo.com,519-638-4048,1.0,1323.0,10.0,1.0,2023-05-04,4.0,309.08
8705,108705,Skin Care,Moisturizer,2,58.35,12,690,2022-05-11,5,Debit Card - MasterCard,MasterCard,,Metrocentre,Gateshead,Tyne and Wear,UK,Jonathan,Bush,Male,42.0,1982-03-12,cynthia43@reynolds-walker.net,962-485-5485x364,1.0,815.0,7.0,0.0,2020-10-14,21.0,266.2
8706,108706,Hair Care,Shampoo,1,6.2,24,110,2024-02-09,6,PayPal,,,The Dubai Mall,Dubai,Dubai,UAE,Heidi,Wright,Female,61.0,1963-11-06,contrerasbrandi@hotmail.com,644-559-1572x462,0.0,21.0,9.0,1.0,2023-12-29,47.0,450.63
8707,108707,Oral Care,Mouthwash,1,7.36,55,89,2022-03-31,6,PayPal,,,The Galleria at Fort Lauderdale,Fort Lauderdale,Florida,US,Paula,Thornton,Female,63.0,1961-12-07,butlercolton@murray-reynolds.com,001-126-689-2088x58032,0.0,1529.0,6.0,1.0,2021-10-28,18.0,303.98
8708,108708,Skin Care,Face Wash,2,95.64,5,952,2024-05-03,6,PayPal,,,King of Prussia Mall,Philadelphia,Pennsylvania,US,Nancy,Morgan,Female,46.0,1978-08-02,charlesbarron@edwards.org,835-556-9751,0.0,187.0,10.0,0.0,2020-12-22,9.0,463.77
8709,108709,Body Care and Hygiene,Deodorant,3,6.51,44,720,2022-04-17,5,Debit Card - MasterCard,MasterCard,,The Florida Mall,Orlando,Florida,US,Michael,Christensen,Other,69.0,1955-03-30,johnsonmichael@gmail.com,391.744.4520x6551,0.0,973.0,5.0,0.0,2024-12-20,30.0,249.82
8710,108710,Hair Care,Conditioner,2,36.04,14,656,2022-10-21,8,BNPL (Buy Now, Pay Later),,Westfield Stratford City,London,England,UK,Cassandra,Davis,Female,68.0,1956-12-02,hunttracey@dixon-scott.net,(568)942-9815x242,1.0,930.0,6.0,0.0,2024-05-05,3.0,31.41
8711,108711,Hair Care,Conditioner,4,49.56,19,271,2023-10-12,10,Google Pay,,,Yorkdale Shopping Centre,Toronto,Ontario,Canada,Beth,Floyd,Other,18.0,2006-09-23,lisasmith@rivas.org,677.746.9234x6557,0.0,1558.0,4.0,0.0,2022-04-28,12.0,179.75
8712,108712,Skin Care,Lip Balm,4,34.08,46,285,2023-12-25,3,Credit Card - AMEX,AMEX,,Park Meadows,Lone Tree,Colorado,US,John,Mullen,Other,58.0,1966-09-28,igriffith@hotmail.com,001-160-209-4971x162,0.0,685.0,1.0,0.0,2022-02-06,5.0,389.03
8713,108713,Hair Care,Hair Oil,2,17.67,24,842,2020-05-08,3,Credit Card - AMEX,AMEX,,The Dubai Mall,Dubai,Dubai,UAE,Rhonda,Powell,Female,65.0,1959-11-28,ddavis@yahoo.com,001-594-718-9325x88845,1.0,706.0,6.0,1.0,2024-03-30,45.0,383.29
8714,108714,Skin Care,Sunscreen,1,71.53,14,44,2024-07-22,4,Debit Card - Visa,Visa,,Westfield Stratford City,London,England,UK,Michelle,Ruiz,Male,40.0,1984-03-10,vkidd@kramer-zuniga.com,690.943.6546x6948,1.0,503.0,5.0,1.0,2021-01-22,6.0,402.05
8715,108715,Oral Care,Mouthwash,1,7.06,1,658,2022-01-06,7,Cash,,,Mall of America,Bloomington,Minnesota,US,Johnny,Williams,Male,22.0,2002-04-27,leejeffrey@hotmail.com,001-656-821-3831x420,0.0,1091.0,2.0,1.0,2022-04-21,9.0,329.41
8716,108716,Body Care and Hygiene,Hand Sanitizer,4,22.58,48,373,2020-12-05,6,PayPal,,,Santa Monica Place,Santa Monica,California,US,Stephanie,Rodriguez,Female,36.0,1988-04-23,marcus41@gmail.com,001-575-707-8461x820,0.0,1746.0,4.0,0.0,2022-05-12,1.0,491.12
8717,108717,Hair Care,Shampoo,2,44.42,59,996,2024-08-23,7,Cash,,,The Streets at Southpoint,Durham,North Carolina,US,Alejandra,King,Other,60.0,1964-06-17,fuenteskimberly@ellis-johnson.com,334-214-3064,0.0,1502.0,2.0,1.0,2023-11-04,38.0,13.89
8718,108718,Body Care and Hygiene,Hand Sanitizer,3,29.87,10,4,2023-07-09,8,BNPL (Buy Now, Pay Later),,South Coast Plaza,Costa Mesa,California,US,Tara,Peterson,Female,25.0,1999-06-04,wcaldwell@yahoo.com,+1-980-912-2768x5416,1.0,514.0,9.0,0.0,2022-10-09,48.0,408.14
8719,108719,Hair Care,Shampoo,2,16.86,16,249,2020-07-10,10,Google Pay,,,The Oracle,Reading,Berkshire,UK,Shannon,Henry,Male,65.0,1960-02-11,brucebrown@yahoo.com,519-638-4048,1.0,1323.0,10.0,1.0,2023-05-04,4.0,309.08
8720,108720,Oral Care,Toothpaste,3,3.78,1,505,2025-01-14,5,Debit Card - MasterCard,MasterCard,,Mall of America,Bloomington,Minnesota,US,James,Sanchez,Male,45.0,1979-05-11,nicolebass@juarez.com,001-070-140-6116x2960,0.0,134.0,9.0,1.0,2024-11-25,15.0,210.7
8721,108721,Body Care and Hygiene,Hand Sanitizer,3,18.35,43,954,2021-12-06,8,BNPL (Buy Now, Pay Later),,The Domain,Austin,Texas,US,Jeffrey,Hunt,Male,18.0,2006-05-21,jonathan68@yahoo.com,8204512327,0.0,1095.0,9.0,1.0,2024-08-18,42.0,462.26
8722,108722,Hair Care,Shampoo,3,26.43,14,604,2022-02-03,9,Apple Pay,,,Westfield Stratford City,London,England,UK,Lindsey,Gross,Other,30.0,1994-04-20,oclark@merritt-flowers.com,001-753-931-4283x67696,0.0,1203.0,9.0,1.0,2022-08-30,16.0,100.14
8723,108723,Skin Care,Sunscreen,3,62.9,45,450,2021-09-10,7,Cash,,,Westfield Annapolis,Annapolis,Maryland,US,Madison,Kelley,Male,35.0,1989-12-12,simschristopher@dixon.com,+1-836-025-4582,0.0,649.0,6.0,0.0,2021-10-28,13.0,425.54
8724,108724,Hair Care,Shampoo,2,12.51,57,979,2020-07-28,8,BNPL (Buy Now, Pay Later),,The Gardens Mall,Palm Beach Gardens,Florida,US,Joseph,Allison,Female,68.0,1956-04-20,jeffery32@gmail.com,453.885.0874x037,0.0,653.0,10.0,1.0,2024-12-30,12.0,482.87
8725,108725,Body Care and Hygiene,Deodorant,2,28.2,2,957,2023-11-28,1,Credit Card - Visa,Visa,,The Galleria,Houston,Texas,US,Karen,Wilson,Other,54.0,1970-05-18,mataevan@jordan.com,448-895-9421,0.0,1575.0,4.0,0.0,2021-07-22,7.0,227.12
8726,108726,Hair Care,Hair Oil,4,37.3,49,257,2025-01-05,6,PayPal,,,NorthPark Center,Dallas,Texas,US,Jeanette,Chambers,Male,47.0,1977-07-16,lramirez@gmail.com,001-847-039-3801x361,0.0,49.0,2.0,0.0,2020-08-04,31.0,256.33
8727,108727,Skin Care,Moisturizer,3,12.45,42,209,2023-09-05,6,PayPal,,,Brookfield Place,New York,New York,US,Gerald,Becker,Other,51.0,1973-03-13,mooreannette@gmail.com,484.732.0158x394,0.0,1092.0,2.0,1.0,2024-05-21,40.0,448.46
8728,108728,Hair Care,Shampoo,2,20.93,39,795,2020-01-14,10,Google Pay,,,Scottsdale Fashion Square,Scottsdale,Arizona,US,Trevor,Richards,Male,50.0,1974-05-31,davisjason@dominguez-malone.net,001-016-658-9533x95114,1.0,981.0,6.0,0.0,2022-09-17,43.0,138.46
8729,108729,Body Care and Hygiene,Body Lotion,2,5.32,55,262,2020-07-15,6,PayPal,,,The Galleria at Fort Lauderdale,Fort Lauderdale,Florida,US,Jessica,Owen,Female,30.0,1994-03-20,bushrobert@gmail.com,001-274-925-7204x6338,0.0,657.0,2.0,1.0,2021-08-02,4.0,100.73
8730,108730,Skin Care,Sunscreen,3,82.19,21,132,2020-02-08,7,Cash,,,Fashion Show Mall,Las Vegas,Nevada,US,Bradley,Little,Other,22.0,2002-11-27,rachel02@yahoo.com,(759)607-5138x236,0.0,1291.0,6.0,1.0,2024-10-31,49.0,133.63
8731,108731,Oral Care,Mouthwash,2,4.52,1,523,2021-01-12,10,Google Pay,,,Mall of America,Bloomington,Minnesota,US,Heidi,Thomas,Female,30.0,1994-06-21,ybenson@nelson-bryant.com,(699)821-3646x320,1.0,497.0,3.0,0.0,2023-03-19,37.0,66.53
8732,108732,Skin Care,Sunscreen,4,69.21,38,36,2021-09-22,9,Apple Pay,,,The Shops at La Cantera,San Antonio,Texas,US,Mary,Daniels,Male,37.0,1988-02-08,scottpearson@kennedy.com,(254)730-3297,1.0,1819.0,9.0,0.0,2022-05-13,36.0,299.27
8733,108733,Oral Care,Toothpaste,4,16.64,29,818,2021-09-20,6,PayPal,,,The Mall at Millenia,Orlando,Florida,US,Dakota,Crane,Male,45.0,1979-07-15,wsanchez@yahoo.com,(147)118-8978,1.0,1806.0,2.0,1.0,2022-12-16,37.0,175.84
8734,108734,Body Care and Hygiene,Body Lotion,1,27.26,10,568,2022-07-25,4,Debit Card - Visa,Visa,,South Coast Plaza,Costa Mesa,California,US,Connie,Mathis,Male,37.0,1987-10-23,kstrickland@yahoo.com,001-861-794-7359,1.0,389.0,6.0,0.0,2021-01-31,49.0,484.24
8735,108735,Skin Care,Moisturizer,3,81.34,30,955,2022-06-25,9,Apple Pay,,,Westfield San Francisco Centre,San Francisco,California,US,William,Fields,Male,32.0,1992-03-16,lopezraymond@gmail.com,(471)871-6189x03870,0.0,1109.0,6.0,0.0,2022-10-21,8.0,87.23
8736,108736,Skin Care,Lip Balm,1,80.45,13,939,2024-08-19,4,Debit Card - Visa,Visa,,The Grove,Los Angeles,California,US,Daniel,Collins,Female,18.0,2007-02-10,vanessajohnson@clark-acevedo.net,904.636.1191,1.0,898.0,6.0,1.0,2024-05-02,4.0,472.45
8737,108737,Skin Care,Face Wash,2,63.85,56,893,2021-03-07,9,Apple Pay,,,The Mall in Columbia,Columbia,Maryland,US,James,Hensley,Male,31.0,1993-10-29,osilva@hernandez-davis.com,+1-738-059-8399x831,1.0,1093.0,6.0,0.0,2025-02-03,3.0,230.01
8738,108738,Body Care and Hygiene,Hand Sanitizer,3,9.65,32,444,2022-01-07,6,PayPal,,,International Plaza and Bay Street,Tampa,Florida,US,Steven,Graham,Male,28.0,1996-08-10,vasquezvictoria@rodgers-williams.com,(695)467-9759,0.0,426.0,5.0,1.0,2021-04-23,25.0,398.06
8739,108739,Oral Care,Mouthwash,1,16.67,46,290,2021-04-21,1,Credit Card - Visa,Visa,,Park Meadows,Lone Tree,Colorado,US,David,Gross,Male,38.0,1986-08-01,collinsalicia@gmail.com,(294)710-0966x96847,1.0,816.0,9.0,0.0,2023-07-13,44.0,324.14
8740,108740,Body Care and Hygiene,Body Lotion,4,18.02,56,198,2023-02-08,8,BNPL (Buy Now, Pay Later),,The Mall in Columbia,Columbia,Maryland,US,David,Hess,Other,25.0,2000-01-16,garrisondaniel@gmail.com,681.307.8452x260,1.0,1214.0,10.0,0.0,2022-01-11,28.0,358.3
8741,108741,Hair Care,Conditioner,3,7.42,34,772,2022-08-21,9,Apple Pay,,,The Shops at Columbus Circle,New York,New York,US,Valerie,Chambers,Male,28.0,1997-01-13,wigginsdeborah@hotmail.com,554.012.3953x2442,1.0,1030.0,8.0,0.0,2020-06-06,49.0,116.25
8742,108742,Oral Care,Toothpaste,3,16.62,31,840,2023-02-05,6,PayPal,,,Cherry Creek Shopping Center,Denver,Colorado,US,Valerie,Perez,Other,54.0,1970-12-13,millerjacqueline@shannon.com,001-505-449-4925x6246,1.0,1018.0,9.0,1.0,2022-01-22,40.0,138.17
8743,108743,Body Care and Hygiene,Body Lotion,1,4.99,16,587,2023-10-22,3,Credit Card - AMEX,AMEX,,The Oracle,Reading,Berkshire,UK,William,Anderson,Other,54.0,1970-12-13,castrowilliam@santiago.net,2214405554,0.0,1419.0,8.0,0.0,2021-01-11,8.0,25.59
8744,108744,Oral Care,Toothpaste,1,8.02,49,334,2022-12-13,1,Credit Card - Visa,Visa,,NorthPark Center,Dallas,Texas,US,Brianna,Perry,Other,43.0,1982-01-27,jenniferthompson@freeman-white.com,001-642-324-3239,0.0,888.0,6.0,0.0,2023-10-17,40.0,106.18
8745,108745,Hair Care,Hair Oil,3,13.81,39,176,2024-04-03,4,Debit Card - Visa,Visa,,Scottsdale Fashion Square,Scottsdale,Arizona,US,Tiffany,Garcia,Male,53.0,1971-10-11,ijenkins@yahoo.com,176-573-0752,1.0,972.0,4.0,0.0,2020-11-09,26.0,397.82
8746,108746,Hair Care,Hair Oil,2,6.25,15,881,2022-03-13,4,Debit Card - Visa,Visa,,Meadowhall,Sheffield,South Yorkshire,UK,Garrett,Smith,Male,70.0,1954-05-04,eturner@yates-gardner.com,(985)602-1412x0844,1.0,850.0,2.0,1.0,2022-07-11,31.0,324.43
8747,108747,Skin Care,Moisturizer,4,55.39,57,778,2021-01-28,1,Credit Card - Visa,Visa,,The Gardens Mall,Palm Beach Gardens,Florida,US,Steven,Espinoza,Male,70.0,1955-01-14,qtaylor@jordan.org,(779)507-0165,0.0,489.0,10.0,1.0,2025-01-16,46.0,161.7
8748,108748,Body Care and Hygiene,Deodorant,4,3.07,49,652,2022-07-19,2,Credit Card - MasterCard,MasterCard,,NorthPark Center,Dallas,Texas,US,Shawn,Thompson,Male,23.0,2001-03-13,smorales@turner-murray.info,165.203.5994x031,1.0,1473.0,10.0,1.0,2021-09-29,20.0,326.0
8749,108749,Skin Care,Moisturizer,4,41.57,34,230,2023-06-17,9,Apple Pay,,,The Shops at Columbus Circle,New York,New York,US,Andrew,Tapia,Male,54.0,1970-12-22,sandersblake@curry-wood.com,062.327.0865,0.0,1034.0,3.0,0.0,2024-10-01,27.0,497.09
8750,108750,Oral Care,Toothpaste,1,15.75,8,27,2024-06-16,7,Cash,,,Bluewater Shopping Centre,Dartford,Kent,UK,Catherine,Martin,Female,18.0,2006-06-04,danny06@smith.com,337-092-5502x21233,0.0,830.0,4.0,0.0,2021-08-04,15.0,344.13
8751,108751,Oral Care,Mouthwash,4,2.52,53,397,2020-10-07,1,Credit Card - Visa,Visa,,SouthPark,Charlotte,North Carolina,US,Sharon,Strong,Male,65.0,1960-01-11,osingh@gmail.com,+1-909-500-8234x108,0.0,1573.0,1.0,1.0,2021-05-18,39.0,37.64
8752,108752,Skin Care,Sunscreen,2,82.08,17,425,2021-09-06,3,Credit Card - AMEX,AMEX,,Lakeside Shopping Centre,Thurrock,Essex,UK,Joshua,Smith,Other,18.0,2006-03-20,kelleyalex@rodriguez.com,431.457.7370x940,1.0,365.0,8.0,1.0,2024-03-14,41.0,458.04
8753,108753,Body Care and Hygiene,Deodorant,1,15.62,46,800,2022-03-09,10,Google Pay,,,Park Meadows,Lone Tree,Colorado,US,Andrew,Bird,Male,29.0,1996-01-17,anthony35@hotmail.com,+1-097-397-5746x29328,0.0,667.0,5.0,0.0,2023-04-04,28.0,280.08
8754,108754,Skin Care,Lip Balm,1,52.09,44,930,2022-11-25,5,Debit Card - MasterCard,MasterCard,,The Florida Mall,Orlando,Florida,US,Krystal,Smith,Female,43.0,1981-04-16,thompsoncorey@hotmail.com,828-410-1293x62714,0.0,1672.0,1.0,1.0,2021-04-28,34.0,92.54
8755,108755,Hair Care,Hair Oil,3,32.56,13,231,2023-09-26,2,Credit Card - MasterCard,MasterCard,,The Grove,Los Angeles,California,US,Tracey,Mcclure,Female,30.0,1994-03-02,joyce04@yahoo.com,038-148-6042,0.0,813.0,7.0,1.0,2023-11-29,17.0,483.02
8756,108756,Hair Care,Shampoo,1,41.75,16,897,2022-05-16,7,Cash,,,The Oracle,Reading,Berkshire,UK,Victoria,Kemp,Other,41.0,1983-02-28,michael83@yahoo.com,703-883-7688,0.0,91.0,9.0,1.0,2021-01-28,18.0,304.69
8757,108757,Oral Care,Mouthwash,3,15.06,41,73,2021-09-18,3,Credit Card - AMEX,AMEX,,Stanford Shopping Center,Palo Alto,California,US,Alexis,Johnson,Other,65.0,1959-12-03,jennifer70@gmail.com,+1-776-653-8690,1.0,891.0,3.0,0.0,2022-06-08,39.0,372.71
